ts,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,FL_x,FL_y,FL_z,FR_x,FR_y,FR_z,BL_x,BL_y,BL_z,BR_x,BR_y,BR_z,FL_contact,FR_contact,BL_contact,BR_contact,gt_pos_x,gt_pos_y,gt_pos_z,gt_rot_w,gt_rot_x,gt_rot_y,gt_rot_z,state_est_rot_w,state_est_rot_x,state_est_rot_y,state_est_rot_z,state_est_pos_x,state_est_pos_y,state_est_pos_z
1747821760.60835,0.85473001,0.202310041,10.636240959,-0.09906958,-0.08415588,-0.076699033,0.171199155,0.153707228,-0.325086467,0.26149163,-0.160582678,-0.31138918,-0.108326079,0.172660396,-0.298130937,-0.199895707,-0.166968088,-0.326990284,1,0,0,1,5251.584960938,-1964.963745117,310.028167725,0.985367417,-0.020541983,-0.011688122,0.168797016,0.992697336,-0.003607754,0.011165886,-0.120059594,-0.5061887,-3.077400994,-0.754317291
1747821760.61365,0.636857629,-0.597353339,10.096348763,0.104395904,-0.057524271,-0.078829557,0.168880209,0.153795797,-0.324496741,0.259698595,-0.161136993,-0.312720805,-0.110492054,0.171844015,-0.301557528,-0.201880655,-0.16723764,-0.326292501,1,0,0,1,5254.444824219,-1963.704101563,309.255310059,0.985383749,-0.020839833,-0.012078748,0.168637782,0.992659016,-0.003945162,0.010837526,-0.120395441,-0.503372049,-3.077847526,-0.755186785
1747821760.62181,1.074996591,0.536301196,12.349292755,0.149137005,0.05645901,-0.160854906,0.165984458,0.154341869,-0.32268735,0.251070504,-0.157614452,-0.322563252,-0.118129909,0.166612237,-0.311415614,-0.205063037,-0.167887182,-0.324985241,1,0,0,1,5257.327636719,-1962.452392578,308.685424805,0.98545742,-0.020497248,-0.012296169,0.168233126,0.99258782,-0.00369897,0.010703221,-0.121000737,-0.50091714,-3.078902295,-0.756834498
1747821760.62967,-0.393846184,2.782062292,14.814123154,-0.076699033,-0.33662352,-0.170442283,0.163799909,0.154136892,-0.321935951,0.244927587,-0.157609182,-0.329052757,-0.121957449,0.165039612,-0.317783275,-0.207913265,-0.168414148,-0.324045385,1,1,1,1,5260.292480469,-1961.192138672,308.103240967,0.985531151,-0.020273872,-0.012281855,0.16782859,0.99252736,-0.00358503,0.010806658,-0.121489931,-0.497713021,-3.079031935,-0.757725417
1747821760.63874,-1.800439715,-3.132812977,24.520215988,0.058589537,0.002130529,-0.141680151,0.161753739,0.153171104,-0.321871836,0.242771337,-0.157821097,-0.329362186,-0.121506844,0.166645847,-0.315998129,-0.210580889,-0.168258686,-0.323704991,1,1,1,1,5263.2890625,-1959.76550293,307.912719727,0.985633314,-0.020730689,-0.012928953,0.1671229,0.992486272,-0.004391611,0.010213371,-0.121849909,-0.49394311,-3.077536364,-0.7577017
1747821760.64671,-2.366668463,-4.338293552,20.644004822,0.004261057,-0.023435814,-0.00745685,0.160517574,0.151290744,-0.322615129,0.241741194,-0.158377281,-0.328522636,-0.122754747,0.16734222,-0.314946405,-0.21181766,-0.168136528,-0.323628254,1,1,1,1,5266.071777344,-1958.409667969,308.657592773,0.985726357,-0.020706447,-0.013085826,0.166564032,0.992556455,-0.004206428,0.009739133,-0.121322457,-0.491024022,-3.075551588,-0.757394237
1747821760.65554,-1.418564558,0.532709897,10.761936188,0.066046387,0.002130529,0.072437972,0.157853965,0.149561583,-0.324053959,0.239580096,-0.158132887,-0.328111505,-0.124875684,0.168022234,-0.314682977,-0.214204932,-0.167539678,-0.324178833,1,1,1,0,5268.801269531,-1957.153564453,309.82824707,0.985715866,-0.02077703,-0.012996763,0.166624367,0.99261836,-0.004121984,0.009765801,-0.120815685,-0.48843298,-3.075098303,-0.757360758
1747821760.66448,-0.450109929,-1.289277673,8.473079681,0.124635927,0.126766458,0.187486514,0.155847571,0.150332005,-0.324463183,0.237787564,-0.156944054,-0.328696452,-0.128899727,0.166980743,-0.316371221,-0.216849154,-0.167936429,-0.324645356,1,1,1,0,5271.400390625,-1955.841552734,311.068969727,0.985697687,-0.020558681,-0.013056348,0.166753992,0.992583788,-0.003750182,0.009769652,-0.121111161,-0.487685524,-3.077807699,-0.75649474
1747821760.67185,-0.300472319,-0.172382519,6.307524204,0.038349517,0.011717907,0.113983281,0.153329899,0.152755404,-0.322684174,0.234913192,-0.155115548,-0.330250662,-0.132880468,0.165458146,-0.319070067,-0.21940864,-0.170613727,-0.323198978,1,1,1,0,5273.976074219,-1954.59387207,312.1640625,0.985587299,-0.020309631,-0.012999392,0.167440161,0.992516354,-0.003485491,0.010270318,-0.121629183,-0.487495365,-3.081549861,-0.755000137
1747821760.68107,-1.496376038,-0.266953498,4.691438198,0.038349517,-0.027696872,0.066046387,0.1525557,0.154334803,-0.320954782,0.231961985,-0.154330562,-0.330964044,-0.136001501,0.164413936,-0.32022392,-0.220297651,-0.171919899,-0.321920775,0,1,1,0,5276.532714844,-1953.336303711,313.052307129,0.985503852,-0.020326653,-0.012788017,0.167944789,0.992467027,-0.003389317,0.010310164,-0.12203038,-0.48660891,-3.084050953,-0.754372149
1747821760.68955,-0.288501292,-0.256179571,6.358999729,0.104395904,-0.092677996,-0.061785329,0.15307906,0.15543979,-0.318936026,0.229166179,-0.154319763,-0.331338031,-0.138630935,0.16337363,-0.320830638,-0.219871454,-0.17303863,-0.31958112,0,1,1,0,5279.07421875,-1952.143432617,313.690765381,0.985444665,-0.020495627,-0.013113352,0.168246269,0.992450522,-0.003157844,0.010001086,-0.122196428,-0.48484626,-3.084977501,-0.753995618
1747821760.69748,-0.578199685,-0.926556051,4.310760021,0.132092774,-0.09693905,-0.075633764,0.154728614,0.156300002,-0.316411833,0.227313441,-0.15499943,-0.331422951,-0.141108705,0.163046147,-0.32122149,-0.218770989,-0.174109956,-0.317143967,1,1,1,0,5281.593261719,-1950.915161133,314.03793335,0.985462546,-0.019755049,-0.013310432,0.168214723,0.992427283,-0.002815607,0.009560211,-0.122428598,-0.482841657,-3.085298217,-0.753820902
1747821760.70748,-0.002394202,0.090979666,6.72890377,0.037284251,0.015978964,-0.145941213,0.155221605,0.156613794,-0.313873978,0.224489094,-0.155390867,-0.331610867,-0.143938218,0.163073699,-0.32147429,-0.21767918,-0.17512494,-0.314542985,0,1,1,0,5281.593261719,-1950.915161133,314.03793335,0.985462546,-0.019755049,-0.013310432,0.168214723,0.992386202,-0.002405838,0.009176626,-0.122799136,-0.47993964,-3.085532603,-0.753807662
1747821760.71469,-0.566228688,-0.472854823,7.732074261,0.124635927,0.051132686,-0.206661284,0.15746974,0.157885773,-0.310466906,0.221208546,-0.155942776,-0.33159505,-0.145822599,0.16313545,-0.321600818,-0.213972351,-0.176555865,-0.310667323,0,1,1,0,5284.116210938,-1949.789794922,314.100494385,0.985504925,-0.019414416,-0.013671264,0.167976752,0.992336972,-0.002315735,0.00930965,-0.123188073,-0.477282635,-3.085461467,-0.75390011
1747821760.72265,-0.474051923,-0.9660604,8.986636162,0.141680151,0.125701189,-0.197073892,0.161137584,0.158924142,-0.307528013,0.218529953,-0.156675613,-0.331265613,-0.147994993,0.163155514,-0.321752566,-0.209276851,-0.177662072,-0.306288782,0,1,1,0,5289.069335938,-1947.552734375,313.529663086,0.985729456,-0.018573653,-0.013117022,0.166794404,0.992261168,-0.001611657,0.009701821,-0.123778238,-0.472436625,-3.085110517,-0.754398717
1747821760.73102,0,-0.183156431,10.189722061,0.021305285,0.161920175,-0.145941213,0.166293107,0.159755371,-0.303560905,0.215643201,-0.157174671,-0.331085746,-0.15025555,0.163149366,-0.321903864,-0.204870949,-0.178274493,-0.302640574,0,1,1,0,5291.540039063,-1946.47253418,313.106262207,0.985874474,-0.018178094,-0.012727506,0.166009262,0.992207598,-0.001306135,0.010313081,-0.124161254,-0.468757397,-3.085055527,-0.754724761
1747821760.73867,-0.081402861,-0.033518825,10.791864395,0.011717907,0.185355991,-0.13741909,0.172322734,0.160834546,-0.299546573,0.213158158,-0.157813062,-0.330848055,-0.152051163,0.1631319,-0.322020776,-0.198663261,-0.178425882,-0.298142895,0,1,1,0,5294.001464844,-1945.510742188,312.722229004,0.985976279,-0.018779447,-0.011755895,0.165408149,0.992160805,-0.001213202,0.010980361,-0.124478499,-0.465573405,-3.084796213,-0.754971265
1747821760.74753,-0.025139118,0.281318694,11.774683952,-0.077764295,0.161920175,-0.072437972,0.181161682,0.161750567,-0.295138122,0.210953171,-0.158526951,-0.330533631,-0.155052002,0.163149608,-0.322141028,-0.189779376,-0.177997301,-0.293001772,0,1,1,0,5296.504394531,-1944.451904297,312.358062744,0.98608011,-0.018755978,-0.011139119,0.164833874,0.992100548,-0.001207422,0.011804299,-0.124882762,-0.462376565,-3.084884047,-0.75529518
1747821760.75495,-0.053869538,-0.417788208,12.307394028,-0.055393744,0.170442283,-0.036218986,0.186320108,0.16179324,-0.293139187,0.209533308,-0.158733658,-0.330405223,-0.156363245,0.163043175,-0.322237063,-0.184640852,-0.17750683,-0.290360262,0,1,1,0,5298.971191406,-1943.370849609,312.024261475,0.986123085,-0.018994322,-0.010452237,0.164594233,0.992074719,-0.001449329,0.012460404,-0.125021558,-0.459690356,-3.084739141,-0.755301758
1747821760.76938,-0.238223076,0.712275028,12.287043571,-0.122505397,0.234358147,0.026631609,0.201202642,0.161412777,-0.288445332,0.20614427,-0.158867182,-0.330247031,-0.159971419,0.162518483,-0.32258956,-0.17009837,-0.175292584,-0.28399874,0,1,1,0,5301.483398438,-1942.281860352,311.934631348,0.986158788,-0.019187221,-0.009918351,0.164390773,0.992051983,-0.001805933,0.013258396,-0.125115215,-0.457060651,-3.085030504,-0.755444885
1747821760.77267,-0.238223076,0.712275028,12.287043571,-0.139549628,0.204530746,0.009587379,0.206687626,0.161128976,-0.287365341,0.205152398,-0.158785846,-0.330227897,-0.161109131,0.162368129,-0.322686429,-0.165350106,-0.174739637,-0.282960823,0,1,1,0,5303.982910156,-1941.239990234,312.049987793,0.986110628,-0.020184457,-0.00914803,0.164604709,0.992029315,-0.002216239,0.014245866,-0.125179796,-0.454531974,-3.085540906,-0.755411986
1747821760.78043,-0.307654917,0.323217243,9.245209694,-0.164050698,0.149137005,0.031957928,0.214737404,0.160297471,-0.286402273,0.203784385,-0.158638321,-0.330141885,-0.162660453,0.162232449,-0.3227448,-0.157499714,-0.173112816,-0.281067343,0,1,1,0,5306.448730469,-1940.07019043,312.309661865,0.98609972,-0.020406511,-0.008402687,0.164682552,0.992022476,-0.002722367,0.015007359,-0.125135029,-0.452608161,-3.085681515,-0.755231719
1747821760.78871,0.288501292,0.266953498,8.327033043,-0.147006482,0.090547465,0.035153721,0.223746766,0.15942424,-0.286042034,0.201848369,-0.158416758,-0.330161756,-0.164726511,0.162021531,-0.32285204,-0.14901021,-0.171797303,-0.28020108,0,1,1,0,5308.925292969,-1938.934692383,312.650878906,0.986041725,-0.02178769,-0.007874954,0.164878681,0.992019277,-0.003317874,0.015649486,-0.125067338,-0.450311879,-3.086103098,-0.755144801
1747821760.8012,0.045489833,0.389057785,6.603208065,-0.101200111,0.015978964,-0.009587379,0.23540916,0.158299349,-0.287107462,0.198373065,-0.158169944,-0.330047291,-0.168073915,0.161953381,-0.322876795,-0.137906973,-0.170436285,-0.280736654,0,1,1,0,5311.437011719,-1937.699951172,312.932281494,0.986014068,-0.021885576,-0.007620338,0.165042967,0.992010313,-0.004046557,0.016175841,-0.125050018,-0.446936554,-3.086758059,-0.755272
1747821760.80543,-0.020350715,0.154426008,6.806715488,-0.102265373,0,-0.018109493,0.241326834,0.157708583,-0.288506533,0.197081156,-0.158069619,-0.330003275,-0.170192553,0.161935719,-0.322874221,-0.132305424,-0.170041293,-0.28136234,0,1,1,0,5313.971191406,-1936.462890625,313.037963867,0.985979795,-0.022795383,-0.007423725,0.165133566,0.991994556,-0.004253388,0.016260951,-0.125157063,-0.445897782,-3.087144009,-0.755348109
1747821760.81342,0.792480767,-0.36990416,5.752069473,0.004261057,-0.020240022,-0.052197952,0.247321428,0.157169289,-0.290485411,0.194608051,-0.158264574,-0.329671369,-0.17212733,0.162182212,-0.322652941,-0.126806635,-0.169741205,-0.283667371,0,1,1,0,5316.525390625,-1935.088623047,312.922119141,0.985993266,-0.022302331,-0.007576252,0.165113613,0.991983164,-0.004515223,0.016256336,-0.125238758,-0.443751174,-3.087339023,-0.755304305
1747821760.82317,0.995987892,-0.569819987,6.886921406,-0.041545309,-0.001065264,-0.046871629,0.252272514,0.156988292,-0.293695044,0.192863479,-0.158700606,-0.329213337,-0.174468504,0.162317329,-0.322100171,-0.121574744,-0.169803248,-0.286441552,0,1,1,0,5319.116210938,-1933.820922852,312.616851807,0.985996366,-0.022935711,-0.00760471,0.165006787,0.991984823,-0.004453222,0.016181469,-0.125237532,-0.440548385,-3.087356869,-0.755963159
1747821760.83049,0.831985116,0.553060591,6.53976202,-0.037284251,-0.020240022,-0.044741102,0.255185123,0.157131617,-0.296393348,0.190834491,-0.158995991,-0.328948159,-0.17680069,0.162536404,-0.321632728,-0.117607298,-0.170089845,-0.288518444,0,1,1,0,5321.8046875,-1932.507324219,312.171295166,0.986012697,-0.023031585,-0.007522782,0.164899588,0.991974673,-0.004652011,0.016220943,-0.125305579,-0.438040093,-3.087446173,-0.7562117
1747821760.83863,0.666785181,-0.634463429,6.7636199,0.026631609,-0.021305285,-0.008522115,0.257240974,0.157770864,-0.300043775,0.188887808,-0.159296637,-0.328629622,-0.179626658,0.16262601,-0.321070857,-0.115256387,-0.170884274,-0.29255196,0,1,1,0,5324.561035156,-1931.190795898,311.385284424,0.986003697,-0.023902185,-0.007512735,0.164830059,0.991963949,-0.004738526,0.016070273,-0.125406608,-0.435305179,-3.087740907,-0.756696049
1747821760.84704,1.143231273,-0.301669419,8.117541313,0.033023193,-0.055393744,-0.018109493,0.257490014,0.158603061,-0.303469091,0.187093758,-0.159702339,-0.328297701,-0.182170992,0.162530304,-0.320473803,-0.115074967,-0.171933428,-0.296513202,0,1,1,0,5327.411132813,-1929.796264648,310.592529297,0.986014009,-0.023628244,-0.007897866,0.16478996,0.991960214,-0.00462056,0.015852769,-0.125468216,-0.433500701,-3.088098714,-0.757022466
1747821760.85552,1.113303781,0.502782345,9.25957489,-0.102265373,-0.09693905,0.011717907,0.254627188,0.159820582,-0.307608184,0.183405606,-0.160141949,-0.327670248,-0.184477775,0.162327532,-0.31923249,-0.116967762,-0.173194365,-0.30056829,0,1,1,0,5330.327636719,-1928.326293945,309.639556885,0.986031294,-0.023257073,-0.008064795,0.164731145,0.992001748,-0.004747542,0.015511922,-0.125177369,-0.43036137,-3.087597905,-0.757503946
1747821760.86353,0.809240162,0.260968,9.600749016,-0.143810689,-0.100134842,0.039414778,0.250308209,0.161103294,-0.31008881,0.180203649,-0.160262211,-0.327192356,-0.187495883,0.162203609,-0.317997804,-0.120453455,-0.174547857,-0.303794507,0,1,1,0,5333.389160156,-1926.787597656,308.635894775,0.986034989,-0.023136556,-0.008604348,0.164698571,0.992012534,-0.005298068,0.015245113,-0.125102554,-0.427383698,-3.0878103,-0.758695297
1747821760.87282,0.37229836,0.306457818,10.153809547,-0.226901293,-0.07137271,0.060720067,0.245416527,0.162284474,-0.311583459,0.176788945,-0.160215572,-0.326735512,-0.190736661,0.162006432,-0.316574056,-0.124992213,-0.176076094,-0.306521259,0,1,1,0,5336.437988281,-1925.302612305,307.768371582,0.985966086,-0.024007192,-0.008762068,0.164978012,0.992025491,-0.006318248,0.015012765,-0.124980484,-0.423985311,-3.088182011,-0.760023945
1747821760.88063,-0.20350714,0.132878199,10.548852921,-0.16831176,-0.109722227,0.069242179,0.23989816,0.158359574,-0.316374304,0.174120448,-0.160580818,-0.325422881,-0.193361899,0.16277478,-0.315290811,-0.130274659,-0.172972094,-0.313320933,1,1,1,0,5339.549316406,-1923.77734375,306.810333252,0.985885143,-0.025509827,-0.009296025,0.16520682,0.992056244,-0.00736069,0.014686591,-0.124717816,-0.421067048,-3.088065989,-0.761272359
1747821760.88896,-0.879869103,-3.725377798,14.529212952,0.340884566,-0.245010793,0.019174758,0.235000879,0.156661051,-0.319910687,0.171983021,-0.160412132,-0.324444735,-0.197062862,0.162854569,-0.314315936,-0.13755295,-0.172353887,-0.31960384,1,1,1,0,5342.672363281,-1922.143188477,306.041137695,0.985850394,-0.02586326,-0.010057086,0.165314779,0.992067282,-0.007096945,0.013818306,-0.124744523,-0.419026656,-3.088980358,-0.762081847
1747821760.89731,-0.466869324,-3.409343243,18.425775528,0.252467632,-0.145941213,0.043675836,0.232525081,0.154514849,-0.320759061,0.169920232,-0.160130594,-0.323876916,-0.20005253,0.162461947,-0.314064721,-0.14264349,-0.172865992,-0.324035525,1,1,1,1,5345.800292969,-1920.711669922,305.566253662,0.985830784,-0.024474042,-0.010685714,0.165603384,0.992134463,-0.005495565,0.012514302,-0.124428283,-0.41821346,-3.090495352,-0.760905907
1747821760.90539,-2.094926596,6.187814236,17.956512451,-0.213052869,0.135288566,-0.123570658,0.22980749,0.153880129,-0.320346273,0.166706904,-0.159097599,-0.323988217,-0.203105237,0.161741825,-0.314078271,-0.143508612,-0.174574752,-0.32283922,1,1,1,1,5348.962402344,-1919.346557617,305.750701904,0.985781968,-0.022626018,-0.011644489,0.166091502,0.992074479,-0.004829077,0.011816224,-0.125001137,-0.418131287,-3.092224959,-0.760666059
1747821760.91364,-0.89184016,-4.566939831,10.474632263,-0.239684477,0.270577133,0.001065264,0.227467655,0.154101817,-0.319932233,0.165352046,-0.158074397,-0.324721598,-0.205304691,0.160458351,-0.314387716,-0.144843017,-0.175547387,-0.322135048,1,1,1,1,5351.833984375,-1917.834960938,306.430084229,0.985868692,-0.022611674,-0.011268902,0.165603861,0.991963123,-0.006017876,0.012695295,-0.12574489,-0.417003131,-3.09250617,-0.760948619
1747821760.92161,-1.619677424,-0.412999779,9.822212219,-0.078829557,0.282295048,-0.14274542,0.226001127,0.153490573,-0.320025001,0.162868202,-0.157858837,-0.325878243,-0.206861432,0.158918177,-0.314924058,-0.146553111,-0.175098865,-0.323119833,1,1,1,0,5354.715820313,-1916.516601563,307.388641357,0.985847533,-0.024167638,-0.010606513,0.165553719,0.9919223,-0.006593411,0.013778039,-0.125923955,-0.414556811,-3.092177858,-0.760598324
1747821760.93225,-0.478840351,-2.361880064,6.658275127,0.29827401,0.172572821,-0.102265373,0.224235365,0.151454792,-0.321617707,0.160232595,-0.16257759,-0.323064471,-0.209988317,0.16322202,-0.311602098,-0.150781333,-0.173344031,-0.326466795,1,1,1,1,5357.483886719,-1915.236450195,308.461212158,0.985946476,-0.024238156,-0.009703428,0.165008754,0.991867923,-0.006427186,0.014830305,-0.126240949,-0.411472289,-3.090913673,-0.759857331
1747821760.93858,-1.45088625,-2.487575531,3.908534288,0.116113812,0.080960087,-0.089482203,0.222971445,0.151068467,-0.321849721,0.159660953,-0.165031779,-0.321095971,-0.210440438,0.164239125,-0.309601509,-0.151541972,-0.173902161,-0.326700301,1,0,0,1,5360.247070313,-1914.020141602,309.277740479,0.986055672,-0.023615725,-0.008265592,0.164524287,0.991826603,-0.00514709,0.015478224,-0.126546121,-0.408921509,-3.090970738,-0.75915346
1747821760.94681,-1.007958889,-0.228646263,8.434772491,-0.022370551,0.141680151,-0.035153721,0.219952745,0.150408608,-0.322402228,0.160469225,-0.165927311,-0.318886577,-0.209467689,0.165281352,-0.307673677,-0.155228841,-0.173668567,-0.3275401,1,0,0,1,5362.904296875,-1912.75,309.822967529,0.986153424,-0.022531345,-0.008001748,0.164102793,0.991802828,-0.004723345,0.015842135,-0.126703854,-0.40553653,-3.091375998,-0.758885183
1747821760.95568,-1.088164687,0.452504128,4.398148537,-0.004261057,0.038349517,0.050067421,0.21534485,0.150315927,-0.32274759,0.162548641,-0.168434765,-0.314787828,-0.20748188,0.166514015,-0.304268271,-0.159723374,-0.173905669,-0.328547811,1,0,0,1,5365.479492188,-1911.60168457,310.200592041,0.986150682,-0.022963503,-0.007610416,0.164078116,0.99178483,-0.005122581,0.016056239,-0.126802236,-0.401656169,-3.092286307,-0.759338851
1747821760.96369,-0.987608194,-0.177170932,7.271190643,0.192812845,-0.085221142,0.07137271,0.212365688,0.149898761,-0.323172063,0.16532422,-0.168912258,-0.311413442,-0.204107816,0.167465556,-0.300339096,-0.16266428,-0.174634829,-0.328480763,1,0,0,1,5368.040527344,-1910.369018555,310.342773438,0.986149609,-0.022739081,-0.008025493,0.164096013,0.991772817,-0.004723974,0.015976197,-0.126921727,-0.398870099,-3.09362865,-0.759811568
1747821760.97185,-0.502782345,-0.391451985,6.639121532,0.208791807,-0.119309604,0.091612734,0.210318332,0.149225855,-0.323386115,0.167908872,-0.169245422,-0.308291572,-0.201327512,0.168959183,-0.296603783,-0.164273923,-0.175953186,-0.327833571,1,0,0,1,5370.6015625,-1909.3125,310.236114502,0.986092985,-0.022607269,-0.007779422,0.164465994,0.991806069,-0.003774338,0.015427944,-0.12676141,-0.397403205,-3.094077659,-0.759940722
1747821760.97972,-0.571017087,0.675164878,7.99423933,0.129962251,-0.109722227,0.104395904,0.207927617,0.148738539,-0.323474961,0.172795527,-0.16915526,-0.304095576,-0.196507086,0.170143331,-0.291635752,-0.1662006,-0.176754346,-0.327448782,1,0,0,1,5373.149902344,-1908.094970703,309.93762207,0.98606807,-0.02089051,-0.008342309,0.164814129,0.991831222,-0.003147305,0.01483665,-0.126652263,-0.396215947,-3.094931169,-0.760100445
1747821760.98865,0.128089786,1.22822547,8.769960403,-0.026631609,-0.008522115,0.121440135,0.205211263,0.148526435,-0.323584162,0.177066727,-0.169434323,-0.30063342,-0.191563152,0.171824888,-0.287121547,-0.168528361,-0.176821183,-0.327474821,1,0,0,1,5375.675292969,-1907.003540039,309.539825439,0.985984325,-0.020944413,-0.008353921,0.165307194,0.991878316,-0.002808521,0.014456033,-0.126335036,-0.394426601,-3.09573283,-0.760075077
1747821760.99664,-0.338779539,0.89303726,10.256759644,-0.100134842,0.022370551,0.080960087,0.201949381,0.148352725,-0.32349649,0.18417934,-0.169037709,-0.296207422,-0.184469095,0.172654434,-0.282400423,-0.171679516,-0.176827534,-0.327451814,1,0,0,1,5378.124023438,-1905.770996094,309.118713379,0.985906303,-0.020482833,-0.008493666,0.165822506,0.991906098,-0.003057107,0.014538792,-0.126101425,-0.391854579,-3.096926987,-0.760584391
1747821761.00567,-0.441730201,-0.172382519,11.452663422,-0.030892665,0.082025349,0.066046387,0.19826723,0.148202271,-0.323288673,0.193088712,-0.168320808,-0.292313217,-0.176735111,0.173632976,-0.277723517,-0.174930948,-0.17683628,-0.327372796,1,0,0,1,5380.627929688,-1904.687744141,308.794952393,0.985792816,-0.022181274,-0.008460741,0.16627951,0.991917473,-0.003415326,0.014926627,-0.125957364,-0.389100262,-3.097897161,-0.761143505
1747821761.01374,-0.187944829,-0.174776718,11.935095787,0.075633764,0.053263217,0.031957928,0.196591055,0.148140049,-0.323187733,0.201558368,-0.166787493,-0.288605779,-0.167561847,0.173543709,-0.273769997,-0.177501152,-0.176946764,-0.327231527,1,0,0,1,5383.025390625,-1903.391967773,308.508728027,0.985752821,-0.021926841,-0.008226732,0.166561916,0.991937791,-0.00334182,0.015309457,-0.125753215,-0.38649415,-3.098355492,-0.761395612
1747821761.02251,-0.760159016,-0.876277804,10.779892921,0.151267529,0.050067421,0.033023193,0.195267999,0.147823008,-0.323188679,0.210716709,-0.165592221,-0.286622525,-0.160157173,0.173223813,-0.271695927,-0.179183451,-0.17735267,-0.326975673,1,0,0,1,5385.51953125,-1902.193969727,308.308380127,0.985708952,-0.022394076,-0.007885614,0.166775972,0.991960101,-0.002891983,0.015465986,-0.125569098,-0.384451641,-3.098476665,-0.761293576
1747821761.03069,-0.707486629,-0.44532153,9.821015358,0.123570658,-0.002130529,0.039414778,0.194045814,0.147574229,-0.323169973,0.218886593,-0.164050292,-0.284673935,-0.150808505,0.172723348,-0.270097237,-0.18037838,-0.177645486,-0.326765484,1,0,0,1,5387.911621094,-1900.8515625,308.194213867,0.985722661,-0.020749101,-0.007610886,0.166920125,0.991994708,-0.002199484,0.015430937,-0.125313798,-0.382779612,-3.098639837,-0.760882491
1747821761.03895,-0.78170687,-0.099359371,10.089165688,0.126766458,0.001065264,0.030892665,0.191886381,0.147230374,-0.323096105,0.228142673,-0.162887104,-0.283854654,-0.142088404,0.172256064,-0.269515762,-0.183008672,-0.177846053,-0.326547187,1,0,0,1,5390.331054688,-1899.743652344,308.249969482,0.985684216,-0.020639235,-0.007426344,0.167168915,0.99200677,-0.001711734,0.015405502,-0.125229022,-0.380403087,-3.099253009,-0.761306621
1747821761.04752,-0.289698392,-0.465672225,8.186972618,0.140614882,-0.043675836,0.053263217,0.188884672,0.146392064,-0.323090014,0.238864677,-0.160712153,-0.284016191,-0.132157849,0.171591458,-0.270259025,-0.18636069,-0.178168206,-0.326211774,1,0,0,1,5392.6953125,-1898.538330078,308.225769043,0.985674202,-0.019682756,-0.007322832,0.167347834,0.992036925,-0.001264048,0.015245265,-0.125014895,-0.378229956,-3.099533209,-0.761339826
1747821761.05566,-0.196324542,0.099359371,7.322665691,0.063915856,-0.109722227,0.030892665,0.186979869,0.145623686,-0.323134001,0.244962883,-0.159153045,-0.285320292,-0.125998606,0.171151392,-0.271348159,-0.18850765,-0.17842557,-0.325943908,1,0,0,1,5395.098632813,-1897.482666016,308.202453613,0.985625923,-0.019537685,-0.007390655,0.16764605,0.992078748,-0.000801845,0.01495759,-0.124721233,-0.375340191,-3.099749764,-0.761729425
1747821761.0639,0.089782566,0.122104287,6.750451565,-0.041545309,-0.095873788,0.058589537,0.184174681,0.145364056,-0.322846158,0.252416501,-0.157923666,-0.28767492,-0.118305208,0.171058923,-0.27367357,-0.19127344,-0.178790057,-0.32552079,1,0,0,1,5397.491699219,-1896.327636719,307.995483398,0.98560679,-0.019090308,-0.007541612,0.167803213,0.992098196,-0.000788346,0.014529988,-0.124617124,-0.373143972,-3.100218915,-0.762271648
1747821761.07243,0.701501071,0.10055647,7.528567314,-0.042610571,-0.119309604,0.039414778,0.181293798,0.145392631,-0.322387435,0.258856861,-0.157234971,-0.289662717,-0.11375715,0.171126061,-0.27581958,-0.194224611,-0.179277452,-0.324931188,1,0,0,1,5399.966796875,-1895.180908203,307.549926758,0.985572636,-0.01892174,-0.008251763,0.167989612,0.992106347,-0.000997206,0.014049602,-0.124605822,-0.371255465,-3.100821811,-0.763002017
1747821761.08039,0.805648863,0.421379507,7.741651058,-0.082025349,-0.150202274,0.033023193,0.179009589,0.145439562,-0.322048971,0.261556158,-0.157053596,-0.293610809,-0.1086638,0.171465362,-0.279234325,-0.196772031,-0.179498227,-0.324534591,1,0,0,1,5402.460449219,-1894.060424805,307.073028564,0.985518456,-0.019026177,-0.008689676,0.168273076,0.992120347,-0.001321665,0.013522088,-0.124549681,-0.369044789,-3.101401006,-0.763594901
1747821761.09438,0.59376204,0.440533102,9.311050415,-0.153398067,-0.136353835,0.009587379,0.174570951,0.145456975,-0.321393114,0.264766576,-0.158004184,-0.299410182,-0.105345547,0.172688378,-0.285693839,-0.201388196,-0.179360517,-0.323823352,1,0,0,1,5405.021484375,-1892.88269043,306.491638184,0.985487282,-0.019324657,-0.009450598,0.168380529,0.992147798,-0.002089309,0.012898065,-0.124386581,-0.366797486,-3.101514174,-0.763951128
1747821761.10695,1.094150186,0.25977087,10.381258965,-0.115048543,-0.069242179,-0.039414778,0.170378147,0.145566332,-0.320652222,0.262412269,-0.160058084,-0.30490083,-0.106498188,0.17375327,-0.291734446,-0.205298881,-0.179214442,-0.323115472,1,0,0,1,5407.6640625,-1891.641357422,305.801239014,0.985443771,-0.019844828,-0.010225286,0.168529466,0.992148686,-0.003781612,0.01206004,-0.12442363,-0.361373153,-3.102077863,-0.765260778
